,Name,Y0,X0,Y1,X1,Confidence,Class
634,r_059_09,1,5,123,74,1.00,single
635,r_059_10,0,0,122,101,1.00,single
636,r_059_11,3,1,114,87,1.00,single
637,r_059_12,0,3,104,87,1.00,single
638,r_059_13,0,1,119,68,1.00,single
639,r_059_14,0,0,114,102,1.00,single
640,r_060_01,0,5,123,65,1.00,single
641,r_060_02,5,4,121,90,1.00,single
642,r_060_03,7,0,113,68,1.00,single
643,r_060_04,4,6,114,65,1.00,single
644,r_060_05,5,8,119,80,1.00,single
645,r_060_06,1,12,113,66,1.00,single
646,r_060_07,4,5,122,82,1.00,single
647,r_060_08,5,3,127,77,1.00,single
648,r_060_09,3,9,119,99,1.00,single
649,r_060_10,2,4,114,59,1.00,single
650,r_060_11,0,4,105,78,1.00,single
651,r_060_12,2,4,124,61,1.00,single
652,r_060_13,1,2,116,117,1.00,single
653,r_060_14,5,0,126,72,1.00,single
654,r_060_15,2,1,124,83,1.00,single
655,r_060_16,5,7,119,90,1.00,single
656,r_060_17,9,3,118,75,1.00,single
657,r_060_18,10,10,118,65,1.00,single
658,r_060_19,1,5,123,80,1.00,single
659,r_060_20,0,3,111,71,1.00,single
660,r_061_01,5,8,118,68,0.87,single
661,r_061_02,0,6,108,73,1.00,single
662,r_061_03,6,10,141,64,1.00,single
663,r_061_04,0,7,119,93,1.00,single
664,r_061_05,4,11,118,104,1.00,single
665,r_061_06,0,5,122,69,1.00,single
666,r_061_07,3,7,121,86,1.00,single
667,r_061_08,0,5,125,84,1.00,single
668,r_061_09,4,5,122,95,0.93,single
669,r_061_10,0,15,98,109,1.00,single
670,r_061_11,4,10,119,93,1.00,single
671,r_061_12,4,4,125,80,1.00,single
672,r_061_13,6,15,114,89,1.00,single
673,r_061_14,0,3,124,87,1.00,single
674,r_062_02,0,4,134,42,1.00,single
675,r_062_03,2,7,120,47,1.00,single
676,r_062_04,12,26,125,69,0.98,single
677,r_062_05,3,5,130,52,1.00,single
678,r_062_06,6,0,126,44,1.00,single
679,r_062_07,0,3,113,120,1.00,single
680,r_062_08,1,11,123,69,1.00,single
681,r_062_09,2,6,128,41,1.00,single
682,r_062_10,2,0,131,58,1.00,single
683,r_062_11,8,19,116,64,0.97,single
684,r_062_12,0,5,104,60,1.00,single
685,r_062_13,0,0,134,45,1.00,single
686,r_062_14,8,11,100,85,0.94,single
687,r_062_15,0,4,134,59,1.00,single
688,r_062_16,1,5,120,59,1.00,single
689,r_062_17,0,0,132,59,1.00,single
690,r_062_18,2,1,115,48,0.99,single
691,r_062_19,6,5,131,43,1.00,single
692,r_062_20,0,3,108,58,1.00,single
693,r_062_21,4,7,130,63,1.00,single
694,r_065_01,11,6,93,113,1.00,single
695,r_065_02,8,1,90,68,1.00,single
696,r_065_03,1,16,101,92,0.99,single
697,r_065_04,9,16,91,97,0.99,single
698,r_065_05,0,8,121,90,1.00,single
699,r_065_06,5,4,115,100,1.00,single
700,r_065_07,4,4,121,75,1.00,single
701,r_065_08,8,8,110,103,1.00,single
702,r_065_09,1,20,119,94,1.00,single
703,r_065_10,12,3,99,110,1.00,single
704,r_065_11,18,1,96,112,1.00,single
705,r_065_12,9,5,97,56,0.99,single
706,r_065_13,8,6,111,99,1.00,single
707,r_065_14,11,18,119,83,1.00,single
708,r_065_15,1,2,99,113,1.00,single
709,r_066_01,7,7,127,63,0.98,single
710,r_066_02,2,2,124,97,1.00,single
711,r_066_03,3,2,116,100,1.00,single
712,r_066_04,5,7,119,91,1.00,single
713,r_066_05,0,7,131,50,1.00,single
714,r_068_01,7,2,122,71,1.00,single
715,r_068_02,0,3,119,51,1.00,single
716,r_068_03,0,10,123,65,1.00,single
717,r_068_04,2,4,126,63,1.00,single
718,r_068_05,2,7,123,73,1.00,single
719,r_068_06,7,8,119,64,1.00,single
720,r_068_07,0,5,113,89,1.00,single
721,r_068_08,7,8,116,88,1.00,single
722,r_068_09,16,18,113,83,1.00,single
723,r_069_01,2,2,128,72,1.00,single
724,r_069_02,4,14,111,99,1.00,single
725,r_069_03,0,0,106,108,1.00,single
726,r_069_04,1,4,120,74,1.00,single
727,r_069_05,4,3,128,69,1.00,single
728,r_069_06,5,2,125,68,1.00,single
729,r_069_07,0,5,119,80,1.00,single
730,r_069_08,2,2,124,66,1.00,single
731,r_069_09,2,1,125,85,1.00,single
732,r_069_10,4,0,130,72,1.00,single
733,r_069_11,4,6,93,104,1.00,single
734,r_069_12,5,5,131,74,1.00,single
735,r_069_13,0,1,121,95,1.00,single
736,r_070_01,5,0,124,75,1.00,single
737,r_070_02,1,3,124,87,1.00,single
738,r_070_03,12,4,120,58,1.00,single
739,r_070_04,1,8,118,65,1.00,single
740,r_070_05,4,4,124,58,1.00,single
741,r_070_06,4,5,125,77,1.00,single
742,r_070_07,1,0,123,83,1.00,single
743,r_070_08,3,6,115,60,1.00,single
744,r_070_09,1,5,122,81,1.00,single
745,r_070_10,0,1,123,98,1.00,single
746,r_070_11,8,5,117,81,1.00,single
747,r_070_12,4,4,120,94,1.00,single
748,r_070_13,5,8,120,72,1.00,single
749,r_070_14,0,1,125,60,1.00,single
750,r_070_15,6,5,118,89,1.00,single
751,r_070_16,0,6,122,85,1.00,single
752,r_070_17,4,6,118,87,1.00,single
753,r_070_18,4,3,121,82,1.00,single
754,r_070_19,0,0,121,50,1.00,single
755,r_070_20,1,9,117,58,1.00,single
756,r_070_21,7,14,120,82,1.00,single
757,r_070_22,1,9,119,65,1.00,single
758,r_070_23,3,3,124,96,1.00,single
759,r_070_24,28,3,100,98,0.93,single
760,r_070_25,0,1,123,59,1.00,single
761,r_070_26,1,0,120,55,1.00,single
762,r_070_27,4,7,120,88,1.00,single
763,r_070_28,7,4,118,100,1.00,single
764,r_070_29,0,3,125,60,1.00,single
765,r_070_30,10,7,114,61,1.00,single
766,r_070_31,3,8,122,76,1.00,single
767,r_073_01,2,6,95,75,1.00,single
768,r_073_02,19,0,125,55,1.00,single
769,r_073_03,14,0,111,68,0.97,single
770,r_074_01,1,13,124,88,1.00,single
771,r_074_02,3,12,115,74,0.99,single
772,r_074_03,0,2,132,57,1.00,single
773,r_075_01,2,5,134,56,1.00,single
774,r_075_02,4,6,124,55,1.00,single
775,r_075_03,6,10,114,43,0.97,single
776,r_075_04,3,1,119,43,0.97,single
777,r_075_05,7,0,131,70,1.00,single
778,r_075_06,0,5,134,64,1.00,single
779,r_075_07,1,0,126,52,1.00,single
780,r_075_08,2,6,122,58,1.00,single
781,r_075_09,0,9,133,50,1.00,single
782,r_075_10,4,3,128,50,1.00,single
783,r_075_11,7,6,116,54,1.00,single
784,r_075_12,0,3,124,40,1.00,single
785,r_075_13,5,4,121,67,1.00,single
786,r_075_14,0,5,123,62,1.00,single
787,r_075_15,0,3,127,49,1.00,single
788,r_075_16,0,9,124,49,1.00,single
789,r_075_17,0,0,124,56,1.00,single
790,r_075_18,2,10,125,55,0.99,single
791,r_075_19,2,2,120,58,1.00,single
792,r_076_01,5,4,119,83,1.00,single
793,r_076_02,2,10,133,56,1.00,single
794,r_077_01,0,16,125,70,0.99,single
795,r_077_02,3,0,125,70,1.00,single
796,r_077_03,1,8,125,57,1.00,single
797,r_077_04,0,9,134,57,1.00,single
798,r_077_05,14,9,121,65,1.00,single
799,r_077_06,16,14,105,74,0.94,single
800,r_078_01,3,12,124,77,1.00,single
801,r_078_02,10,12,113,76,1.00,single
802,r_078_03,8,0,126,58,1.00,single
803,r_078_04,2,7,131,59,1.00,single
804,r_078_05,1,8,116,70,1.00,single
805,r_078_06,4,0,127,64,1.00,single
806,r_078_07,3,7,121,78,1.00,single
807,r_078_08,1,5,124,64,1.00,single
808,r_078_09,0,8,120,70,1.00,single
809,r_080_01,15,3,117,53,0.99,single
810,r_080_02,2,5,130,57,1.00,single
811,r_080_03,0,7,131,68,1.00,single
812,r_080_04,31,0,122,42,0.99,single
813,r_080_05,0,2,124,54,1.00,single
814,r_080_06,2,7,122,61,1.00,single
815,r_080_07,2,2,133,51,1.00,single
816,r_080_08,0,0,131,54,1.00,single
817,r_080_09,6,3,132,62,1.00,single
818,r_080_10,4,1,124,68,1.00,single
819,r_080_11,0,1,126,56,1.00,single
820,r_080_12,0,8,131,55,1.00,single
821,r_080_13,3,6,131,51,1.00,single
822,r_080_14,4,0,106,73,1.00,single
823,r_080_15,5,7,125,60,1.00,single
824,r_080_16,0,2,105,51,0.99,single
825,r_080_17,4,9,126,62,1.00,single
826,r_080_18,0,5,132,53,1.00,single
827,r_081_01,0,0,130,55,1.00,single
828,r_081_02,1,2,134,37,1.00,single
829,r_081_03,3,7,101,55,1.00,single
830,r_081_04,2,2,115,64,1.00,single
831,r_081_05,0,0,123,52,0.96,single
832,r_081_06,6,5,131,62,1.00,single
833,r_082_01,2,0,120,79,1.00,single
834,r_082_02,9,13,102,77,1.00,single
835,r_082_03,7,9,113,94,1.00,single
836,r_082_04,2,2,118,67,1.00,single
837,r_082_05,3,0,118,82,1.00,single
838,r_083_01,4,2,121,72,1.00,single
839,r_083_02,0,8,125,71,1.00,single
840,r_083_03,3,1,129,56,1.00,single
841,r_083_04,0,4,127,57,1.00,single
842,r_083_05,1,6,130,60,1.00,single
843,r_083_06,6,4,118,87,0.98,single
844,r_083_07,0,1,134,85,1.00,single
845,r_083_08,0,0,123,69,1.00,single
846,r_083_09,1,1,129,68,1.00,single
847,r_083_10,2,0,125,75,1.00,single
848,r_083_11,2,3,124,52,1.00,single
849,r_083_12,0,0,134,56,1.00,single
850,r_083_13,0,1,112,68,1.00,single
851,r_083_14,2,0,123,73,1.00,single
852,r_083_15,4,1,117,80,1.00,single
853,r_084_01,10,8,108,55,0.99,single
854,r_084_02,10,9,102,100,1.00,single
855,r_084_03,17,3,97,100,1.00,single
856,r_084_04,14,3,91,121,1.00,single
857,r_084_05,21,16,84,103,0.96,single
858,r_084_06,5,5,111,109,1.00,single
859,r_084_07,19,12,102,98,0.99,single
860,r_084_08,20,12,77,100,1.00,single
861,r_084_09,1,1,123,84,1.00,single
862,r_084_10,7,23,104,70,0.98,single
863,r_084_11,15,15,107,88,1.00,single
864,r_085_01,11,3,108,85,0.99,single
865,r_085_02,13,12,113,78,1.00,single
866,r_085_03,6,2,90,92,1.00,single
867,r_085_04,8,1,90,111,1.00,single
868,r_085_05,16,15,81,94,0.98,single
869,r_085_06,0,2,81,113,1.00,single
870,r_085_07,12,3,92,104,0.99,single
871,r_085_08,5,23,107,94,0.99,single
872,r_085_09,4,6,101,99,1.00,single
873,r_085_10,20,16,78,100,0.98,single
874,r_086_01,13,9,96,101,1.00,single
875,r_086_02,0,9,134,100,1.00,single
876,r_086_03,8,4,105,119,1.00,single
877,r_086_04,1,5,84,134,1.00,single
878,r_086_05,2,6,102,98,1.00,single
879,r_086_06,20,20,106,92,0.99,single
880,r_086_07,5,14,113,100,1.00,single
881,r_086_08,2,0,129,65,1.00,single
882,r_086_09,8,1,99,103,1.00,single
883,r_086_10,15,6,109,92,1.00,single
884,r_087_01,5,3,115,64,0.99,single
885,r_087_02,3,2,126,68,1.00,single
886,r_087_03,4,0,119,62,1.00,single
887,r_087_04,4,1,122,87,1.00,single
888,r_087_05,3,0,116,74,1.00,single
889,r_087_06,0,11,124,75,1.00,single
890,r_087_07,12,10,119,69,1.00,single
891,r_087_08,3,15,120,79,1.00,single
892,r_087_09,19,1,119,70,1.00,single
893,r_087_10,3,1,114,105,1.00,single
894,r_087_11,4,0,122,86,1.00,single
895,r_087_12,9,2,115,75,1.00,single
896,r_087_13,8,8,103,58,1.00,single
897,r_087_14,3,4,119,94,1.00,single
898,r_088_02,3,1,129,55,1.00,single
899,r_088_03,0,6,123,58,1.00,single
900,r_088_04,0,2,125,70,1.00,single
901,r_088_05,6,8,124,93,1.00,single
902,r_088_06,4,0,122,60,1.00,single
903,r_088_07,12,2,124,82,1.00,single
904,r_088_08,1,3,119,84,1.00,single
905,r_088_09,0,0,126,63,1.00,single
906,r_088_10,3,4,127,50,1.00,single
907,r_090_01,9,9,107,81,1.00,single
908,r_090_02,0,9,118,81,1.00,single
909,r_090_03,0,6,97,109,1.00,single
910,r_090_04,11,9,121,100,1.00,single
911,r_090_05,3,4,82,106,1.00,single
912,r_090_06,7,6,119,89,1.00,single
913,r_090_07,2,4,114,105,1.00,single
914,r_090_08,9,7,90,97,1.00,single
915,r_090_09,5,7,102,90,1.00,single
916,r_090_10,4,4,120,93,1.00,single
917,r_090_11,2,13,113,90,1.00,single
918,r_090_12,6,6,109,82,1.00,single
919,r_090_13,0,3,110,104,1.00,single
920,r_090_14,5,11,117,92,1.00,single
921,r_090_15,0,3,103,122,1.00,single
922,r_090_16,8,3,111,112,1.00,single
923,r_090_17,8,4,107,90,1.00,single
924,r_090_18,4,4,103,111,1.00,single
925,r_090_20,3,0,85,110,1.00,single
926,r_090_21,3,1,80,118,1.00,single
927,r_090_22,13,0,90,140,1.00,single
928,r_092_01,5,0,111,90,1.00,single
929,r_092_02,3,3,79,113,1.00,single
930,r_092_03,2,0,69,131,1.00,single
931,r_092_04,7,0,78,126,1.00,single
932,r_092_05,9,5,50,135,0.99,single
933,r_092_06,6,4,74,127,1.00,single
934,r_094_01,4,3,106,92,1.00,single
935,r_094_02,4,4,121,81,1.00,single
936,r_094_03,16,22,89,77,1.00,single
937,r_095_01,10,10,91,89,1.00,single
938,r_095_02,1,4,102,87,1.00,single
939,r_095_03,0,0,102,98,1.00,single
940,r_095_04,0,0,117,98,1.00,single
941,r_095_05,21,8,93,91,1.00,single
942,r_095_06,6,3,109,79,1.00,single
943,r_095_07,5,9,92,92,1.00,single
944,r_095_08,3,0,99,91,1.00,single
945,r_095_09,7,6,100,90,1.00,single
946,r_095_10,1,0,102,99,1.00,single
947,r_095_11,0,0,107,110,1.00,single
948,r_095_12,1,0,122,73,1.00,single
949,r_095_13,10,5,87,104,0.97,single
950,r_096_01,8,8,122,82,1.00,single
951,r_097_01,0,0,57,61,1.00,single
952,r_097_02,1,7,118,58,1.00,single
953,r_097_03,4,10,116,87,1.00,single
954,r_097_04,13,12,117,70,1.00,single
955,r_097_05,7,3,104,79,1.00,single
956,r_097_06,1,1,91,90,1.00,single
957,r_097_07,2,0,104,101,1.00,single
958,r_098_01,4,9,120,68,1.00,single
959,r_098_02,6,5,110,74,1.00,single
960,r_098_03,0,0,120,68,1.00,single
961,r_098_04,3,5,115,66,1.00,single
962,r_098_05,8,0,118,53,1.00,single
963,r_098_06,0,2,131,68,1.00,single
964,r_098_07,8,8,111,80,1.00,single
965,r_098_08,1,0,120,53,1.00,single
966,r_098_09,7,0,120,89,1.00,single
967,r_098_10,11,1,107,89,1.00,single
968,r_098_11,0,1,112,91,1.00,single
969,r_098_12,0,10,121,70,1.00,single
970,r_098_13,9,4,129,67,1.00,single
971,r_098_14,2,3,123,48,1.00,single
972,r_098_15,3,5,123,59,1.00,single
973,r_098_16,1,5,120,71,1.00,single
974,r_098_17,4,1,122,70,1.00,single
975,r_098_18,5,4,124,67,1.00,single
976,r_099_01,21,1,111,65,0.99,single
977,r_099_02,0,0,65,45,0.93,single
978,r_099_03,0,0,66,55,1.00,single
979,r_099_04,0,0,56,65,0.86,single
980,r_099_05,0,0,59,58,0.99,single
981,r_099_06,2,0,65,53,0.92,single
982,r_099_07,2,0,99,97,0.94,single
983,r_099_08,5,2,63,65,0.51,single
984,r_099_09,3,0,105,78,0.96,single
985,r_099_10,0,0,105,86,0.99,single
986,r_099_11,0,0,112,85,0.97,single
987,r_099_12,4,8,109,79,0.82,single
988,r_099_13,0,0,97,86,0.81,single
989,r_100_01,3,0,109,104,1.00,single
990,r_100_02,3,5,112,104,1.00,single
991,r_102_01,7,11,116,82,1.00,single
992,r_102_02,12,9,113,64,1.00,single
993,r_102_03,6,11,93,76,1.00,single
994,r_102_04,3,0,103,107,1.00,single
995,r_103_01,17,5,122,85,1.00,single
996,r_103_03,0,9,105,60,0.74,single
997,r_103_04,37,11,125,96,0.98,single
998,r_103_05,35,10,125,78,0.86,single
999,r_103_06,45,7,121,89,0.99,single
1000,r_103_07,58,16,120,78,0.82,single
1001,r_103_08,18,6,124,89,1.00,single
1002,r_103_09,51,6,124,92,0.90,single
1003,r_103_11,14,7,125,87,0.99,single
1004,r_103_12,26,6,119,84,0.99,single
1005,r_103_14,13,5,101,93,1.00,single
1006,r_103_15,4,2,122,89,1.00,single
1007,r_103_16,0,6,133,78,1.00,single
1008,r_103_18,21,4,126,87,1.00,single
1009,r_103_20,22,0,124,91,0.99,single
1010,r_103_21,42,5,125,78,0.98,single
1011,r_103_22,20,5,117,87,0.99,single
1012,r_103_23,33,3,115,104,0.99,single
1013,r_103_24,7,7,107,114,0.99,single
1014,r_103_25,35,1,123,77,1.00,single
1015,r_103_26,59,6,123,72,0.89,single
1016,r_103_27,74,13,123,78,0.79,single
1017,r_103_29,51,0,125,70,0.96,single
1018,r_103_30,42,4,124,68,0.95,single
1019,r_103_31,17,0,126,75,1.00,single
1020,r_103_32,14,3,86,63,0.91,single
1021,r_103_33,0,1,108,101,1.00,single
1022,r_103_34,14,11,110,102,1.00,single
1023,r_103_35,17,0,107,103,1.00,single
1024,r_103_36,3,0,104,107,1.00,single
1025,r_103_37,17,0,116,90,1.00,single
1026,r_103_38,15,7,107,101,1.00,single
1027,r_103_39,15,0,116,92,0.99,single
1028,r_103_40,36,3,124,88,0.98,single
1029,r_103_41,11,2,116,105,0.99,single
1030,r_103_42,23,0,131,60,1.00,single
1031,r_103_43,51,0,124,85,0.87,single
1032,r_103_44,34,0,123,78,0.99,single
1033,r_103_45,60,22,120,84,0.86,single
1034,r_104_01,0,11,131,48,0.98,single
1035,r_104_02,1,17,116,74,1.00,single
1036,r_104_03,0,13,133,48,0.98,single
1037,r_104_04,0,0,129,63,1.00,single
1038,r_104_05,8,0,129,70,1.00,single
1039,r_104_06,10,16,128,51,0.99,single
1040,r_104_07,12,7,111,71,1.00,single
1041,r_104_08,0,14,120,45,0.95,single
1042,r_104_09,1,11,122,40,0.95,single
1043,r_104_10,2,4,124,47,1.00,single
1044,r_104_11,7,4,121,66,1.00,single
1045,r_104_12,0,0,124,53,1.00,single
1046,r_104_13,5,1,129,52,1.00,single
1047,r_104_14,1,2,123,49,1.00,single
1048,r_105_01,0,5,122,56,1.00,single
1049,r_105_02,4,2,132,45,1.00,single
1050,r_105_03,2,0,121,59,1.00,single
1051,r_105_04,0,10,121,56,0.99,single
1052,r_105_05,2,0,123,56,1.00,single
1053,r_105_06,0,1,124,53,1.00,single
1054,r_105_07,6,0,108,61,1.00,single
1055,r_106_01,3,4,102,78,1.00,single
1056,r_106_02,1,1,124,68,1.00,single
1057,r_106_03,3,4,118,87,1.00,single
1058,r_106_04,3,6,115,84,1.00,single
1059,r_106_05,0,4,125,65,1.00,single
1060,r_106_06,4,0,118,64,1.00,single
1061,r_106_07,2,1,121,68,1.00,single
1062,r_106_08,0,4,110,50,1.00,single
1063,r_106_09,0,3,118,45,1.00,single
1064,r_106_10,1,0,127,61,1.00,single
1065,r_107_01,2,12,103,67,0.98,single
1066,r_107_02,3,1,121,42,1.00,single
1067,r_107_03,3,18,101,73,0.99,single
1068,r_107_04,7,8,118,75,1.00,single
1069,r_107_05,10,7,110,78,1.00,single
1070,r_107_06,5,21,95,77,1.00,single
1071,r_107_07,0,3,107,64,1.00,single
1072,r_107_08,2,10,110,72,1.00,single
1073,r_107_09,18,2,124,63,1.00,single
1074,r_108_01,3,6,132,71,1.00,single
1075,r_108_02,2,7,132,63,1.00,single
1076,r_108_03,0,8,125,71,1.00,single
1077,r_108_04,3,7,125,88,1.00,single
1078,r_108_05,6,0,127,80,1.00,single
1079,r_108_06,5,6,112,68,1.00,single
1080,r_108_07,1,2,132,68,1.00,single
1081,r_108_08,1,12,121,79,1.00,single
1082,r_108_09,7,5,120,70,1.00,single
1083,r_108_10,1,5,130,48,1.00,single
1084,r_109_01,7,5,129,64,1.00,single
1085,r_109_02,15,13,126,97,0.98,single
1086,r_110_01,3,5,131,42,1.00,single
1087,r_110_02,2,6,129,49,1.00,single
1088,r_110_03,0,7,123,65,1.00,single
1089,r_110_04,3,0,132,39,1.00,single
1090,r_110_05,7,4,126,51,0.99,single
1091,r_110_06,0,8,120,75,1.00,single
1092,r_110_07,2,4,125,51,1.00,single
1093,r_110_08,2,4,130,68,1.00,single
1094,r_110_09,0,5,119,65,1.00,single
1095,r_110_10,2,3,126,61,0.91,single
1096,r_110_11,0,7,121,62,1.00,single
1097,r_110_12,0,4,133,37,1.00,single
1098,r_110_13,6,6,121,89,1.00,single
1099,r_110_14,0,14,121,61,1.00,single
1100,r_110_15,0,0,121,58,1.00,single
1101,r_110_16,7,0,105,92,1.00,single
1102,r_110_17,9,3,127,63,1.00,single
1103,r_110_18,0,2,132,43,1.00,single
1104,r_110_19,0,1,124,55,1.00,single
1105,r_110_20,1,6,133,60,1.00,single
1106,r_111_01,3,8,129,56,1.00,single
1107,r_111_02,1,0,125,79,1.00,single
1108,r_111_03,3,5,122,65,1.00,single
1109,r_111_04,3,5,128,53,1.00,single
1110,r_111_05,5,0,118,61,1.00,single
1111,r_111_06,8,10,127,51,1.00,single
1112,r_111_07,11,11,125,74,1.00,single
1113,r_111_08,7,19,131,64,0.99,single
1114,r_111_09,2,0,127,45,1.00,single
1115,r_111_10,4,6,112,72,0.99,single
1116,r_111_11,2,10,117,56,1.00,single
1117,r_111_12,16,1,122,93,1.00,single
1118,r_111_13,4,8,128,69,1.00,single
1119,r_111_14,5,7,119,72,1.00,single
1120,r_111_15,2,13,123,71,1.00,single
1121,r_111_16,16,0,107,104,1.00,single
1122,r_111_17,12,13,108,99,1.00,single
1123,r_111_18,14,2,115,63,1.00,single
1124,r_111_19,3,7,123,68,1.00,single
1125,r_111_20,0,0,132,40,1.00,single
1126,r_111_21,4,0,132,65,1.00,single
1127,r_112_01,0,0,116,101,1.00,single
1128,r_112_02,7,3,129,101,1.00,single
1129,r_112_03,6,4,126,73,1.00,single
1130,r_112_04,5,2,130,78,1.00,single
1131,r_112_05,21,7,115,85,1.00,single
1132,r_112_06,6,5,111,98,1.00,single
1133,r_112_07,1,0,134,90,1.00,single
1134,r_112_08,8,4,111,89,1.00,single
1135,r_112_09,6,0,126,100,1.00,single
1136,r_112_10,7,0,115,106,1.00,single
1137,r_112_11,7,4,124,98,1.00,single
1138,r_112_12,3,0,126,59,1.00,single
1139,r_112_13,7,5,105,104,1.00,single
1140,r_112_14,6,0,114,89,1.00,single
1141,r_112_15,0,4,132,83,1.00,single
1142,r_112_16,19,5,102,87,0.98,single
1143,r_113_01,18,1,116,80,0.96,single
1144,r_113_02,6,0,131,68,0.97,single
1145,r_113_03,7,11,123,76,0.98,single
1146,r_113_04,2,8,97,79,1.00,single
1147,r_113_05,3,3,96,111,1.00,single
1148,r_113_06,0,3,96,84,1.00,single
1149,r_113_07,2,4,131,64,1.00,single
1150,r_113_08,0,3,99,86,1.00,single
1151,r_113_09,4,2,120,87,1.00,single
1152,r_113_10,1,0,101,111,1.00,single
1153,r_113_11,2,10,133,81,1.00,single
1154,r_113_12,7,6,127,61,1.00,single
1155,r_113_13,9,2,95,93,1.00,single
1156,r_113_14,0,0,125,74,1.00,single
1157,r_113_15,9,2,115,82,1.00,single
1158,r_113_16,4,9,107,79,1.00,single
1159,r_113_17,4,12,116,81,1.00,single
1160,r_113_18,0,6,84,123,1.00,single
1161,r_113_19,3,1,131,68,0.98,single
1162,r_113_20,8,1,123,54,0.99,single
1163,r_113_21,0,0,123,46,0.99,single
1164,r_113_22,0,0,124,59,0.99,single
1165,r_113_23,2,0,128,67,1.00,single
1166,r_113_24,5,1,109,58,1.00,single
1167,r_113_25,1,0,124,65,1.00,single
1168,r_113_26,0,9,107,61,0.78,single
1169,r_113_27,0,11,134,79,0.93,single
1170,r_113_28,7,0,124,68,0.97,single
1171,r_113_29,10,3,93,70,0.99,single
1172,r_113_30,10,5,110,96,0.99,single
1173,r_113_31,0,3,123,85,0.99,single
1174,r_113_32,1,17,123,90,0.96,single
1175,r_113_33,8,11,83,91,1.00,single
1176,r_113_34,4,3,133,62,0.97,single
1177,r_113_35,6,0,130,65,0.98,single
1178,r_113_36,1,9,126,70,0.96,single
1179,r_113_37,7,9,128,75,0.99,single
1180,r_113_38,0,4,133,56,1.00,single
1181,r_113_39,15,1,133,63,0.95,single
1182,r_113_40,0,23,125,76,0.99,single
1183,r_113_41,5,3,124,66,0.99,single
1184,r_113_42,1,0,128,61,0.99,single
1185,r_113_43,0,0,131,75,1.00,single
1186,r_113_44,20,0,131,50,0.99,single
1187,r_113_45,2,20,124,82,1.00,single
1188,r_113_46,5,0,128,68,1.00,single
1189,r_113_47,4,2,123,66,1.00,single
1190,r_113_48,1,17,124,92,0.98,single
1191,r_113_49,4,1,112,53,0.95,single
1192,r_113_50,8,4,92,42,0.97,single
1193,r_113_51,5,49,105,91,0.98,single
1194,r_113_52,0,10,85,48,0.61,single
1195,r_113_53,0,14,124,83,1.00,single
1196,r_113_54,0,18,126,77,0.99,single
1197,r_115_01,6,5,130,67,1.00,single
1198,r_115_02,0,1,124,65,1.00,single
1199,r_115_03,5,2,118,81,1.00,single
1200,r_115_04,0,6,132,60,1.00,single
